Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Lithuania,LTU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2.640222703,2.291,3.056,4.99992,0.471265
Lithuania,LTU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.712589721,2.423407653,2.386903726,3.368282378,3.80511456
Lithuania,LTU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3470.78503,3529.918778,3607.703798,3663.671197,3821.14517
Lithuania,LTU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,76.75210252,67.75788978,68.86729962,57.54627432,51.4832794
Lithuania,LTU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,7.428914698,14.88459727,16.7807463,23.84907451,29.98921251
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2275.760166,2412.480702,2468.998816,2356.645002,2387.275194
Lithuania,LTU,Forest area (% of land area),AG.LND.FRST.ZS,34.62305544,34.67785685,34.73210582,34.78579976,34.85395052
Lithuania,LTU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,74.29750942,73.87595173,72.89319445,70.02233644,67.99374947
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.757,66.741,66.864,66.986,67.108
Lithuania,LTU,"Population, total",SP.POP.TOTL,3097282,3028115,2987773,2957689,2932367
Luxembourg,LUX,CO2 emissions (kt),EN.ATM.CO2E.KT,11060,10930,10690,10150,9650
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Luxembourg,LUX,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.92592593,54.02057613,54.08230453,53.8600823,53.90534979
Luxembourg,LUX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,4573.109,4653.873,4402.974,5224.838626,5753.111628
Luxembourg,LUX,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.227909675,1.33442154,1.555501399,2.507307258,2.499090036
Luxembourg,LUX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,16829.96254,15586.08423,14703.94353,14193.16843,13914.67845
Luxembourg,LUX,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,90.30959752,88.37735849,86.65215814,76.79826933,76.167979
Luxembourg,LUX,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.922600619,6.943396226,7.580703663,13.57490535,15.27559055
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,8329.478275,8056.404301,7722.190204,7312.154005,6861.106667
Luxembourg,LUX,Forest area (% of land area),AG.LND.FRST.ZS,36.50205761,36.50205761,36.50205761,36.50205761,36.50205761
Luxembourg,LUX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,87.95743151,87.00863719,87.21562043,84.50600181,83.33175267
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.547,88.906,89.249,89.574,89.884
Luxembourg,LUX,"Population, total",SP.POP.TOTL,506953,518347,530946,543360,556319
Malaysia,MYS,CO2 emissions (kt),EN.ATM.CO2E.KT,199110,201670,203280,219820,231680
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.37405396,99.46546936,99.80000305,99.60444641,99.65093994
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,22.49064069,22.92071222,23.8295541,24.52990412,24.62030132
Malaysia,MYS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2564.658224,2193.260008,1943.958883,2161.992838,2193.300634
Malaysia,MYS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.674423608,0.742472354,0.90584822,0.971156809,1.180687725
Malaysia,MYS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4145.521977,4102.619661,4338.557177,4520.355223,4651.951414
Malaysia,MYS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,94.00413508,93.28253723,92.61056251,91.41584989,90.292197
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.80618018,0.817636821,0.644436341,0.925925926,0.629284799
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2601.450055,2670.651408,2678.531091,2979.643471,3003.451045
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,57.67052199,57.98497641,58.29943083,58.61388525,58.92833967
Malaysia,MYS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,96.89621303,96.81165029,96.74023319,96.75188109,96.6281989
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.912,71.609,72.275,72.93,73.577
Malaysia,MYS,"Population, total",SP.POP.TOTL,28208028,28650962,29068189,29468923,29866606
Malta,MLT,CO2 emissions (kt),EN.ATM.CO2E.KT,2580,2570,2710,2370,2350
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Malta,MLT,Agricultural land (% of land area),AG.LND.AGRI.ZS,32.28125,32.28125,32.1875,31.96875,31.96875
Malta,MLT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,6.733,6.352,5.266,3.541,3.422
Malta,MLT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.476909225,0.660219775,0.820659116,1.001551995,1.466562641
Malta,MLT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4767.097378,4867.0568,5002.047483,4915.873765,4924.544019
Malta,MLT,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,99.95269631,99.54107389,98.86660854,98.4451355,96.65924276
Malta,MLT,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.04730369,0.458926113,1.133391456,1.554864505,3.340757238
Malta,MLT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2012.315806,1993.328817,2090.393974,1803.210108,1781.504425
Malta,MLT,Forest area (% of land area),AG.LND.FRST.ZS,1.09375,1.09375,1.09375,1.09375,1.09375
Malta,MLT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.67246958,99.23845358,99.03840897,98.75759659,97.78846166
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.072,94.141,94.211,94.279,94.347
Malta,MLT,"Population, total",SP.POP.TOTL,414508,416268,420028,425967,434558
Mauritius,MUS,CO2 emissions (kt),EN.ATM.CO2E.KT,3660,3640,3730,3820,3950
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.69000244,99.59999847,99.56861877,99.4805069,99.38037109
Mauritius,MUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.82758621,43.84236453,42.85714286,42.36453202,42.36453202
Mauritius,MUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,179.321,178.132,172.006,171.534,192.99
Mauritius,MUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.620162355,0.369047081,0.570343682,0.70282267,0.804578466
Mauritius,MUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1995.361484,2025.704166,2075.035712,2148.328411,2182.509156
Mauritius,MUS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,75.67869096,79.78762358,79.2992492,79.39750693,79.7071842
Mauritius,MUS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,20.5652659,18.16184548,18.05505899,17.31301939,17.19441607
Mauritius,MUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1053.452495,1053.50989,1067.780253,1094.72587,1111.422168
Mauritius,MUS,Forest area (% of land area),AG.LND.FRST.ZS,18.91133005,18.90246305,18.89359606,18.88472906,18.87586207
Mauritius,MUS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,81.65630027,82.43970836,83.15324465,83.78117107,84.5423603
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.555,41.444,41.332,41.222,41.111
Mauritius,MUS,"Population, total",SP.POP.TOTL,1250400,1252404,1255882,1258653,1260934
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,468940,480960,480710,469860,458320
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.23669434,99.02815247,99.1116333,99.14769745,99.17292786
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.9046529,53.02245428,52.54147483,52.25751691,52.16543635
Mexico,MEX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,908.9481708,774.6035196,763.8862606,677.1399889,617.5295527
Mexico,MEX,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.682152153,3.117800177,2.777709191,3.092349109,3.424505495
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2018.827437,2216.906197,2253.514406,2144.08898,2157.323788
Mexico,MEX,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,81.24607584,81.74638564,83.27073053,82.68398996,79.2212832
Mexico,MEX,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.126984761,2.916257915,3.410496439,3.881597977,4.643511025
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1531.756968,1587.072071,1634.697418,1616.613645,1561.873342
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,34.43674477,34.37373904,34.3107333,34.24772757,34.18472183
Mexico,MEX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,90.49508897,90.4646097,91.05699581,90.57104538,90.27848997
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.815,78.111,78.405,78.699,78.993
Mexico,MEX,"Population, total",SP.POP.TOTL,114092961,115695468,117274156,118827158,120355137
Moldova,MDA,CO2 emissions (kt),EN.ATM.CO2E.KT,8300,8350,8140,7180,7710
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Moldova,MDA,Agricultural land (% of land area),AG.LND.AGRI.ZS,75.03805175,74.94672755,74.86305539,74.84793187,70.40754258
Moldova,MDA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.00226,1.18356,1.07716,0.831444,0.628572
Moldova,MDA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.907701269,0.709457088,0.565254641,0.87783376,0.767238069
Moldova,MDA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2144.689107,1830.176797,1885.322323,1683.986942,1725.616479
Moldova,MDA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,93.34205791,93.91634981,95.3636677,93.03050546,93.79555223
Moldova,MDA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0.066800267,0.280321435
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1225.684059,1207.075728,1194.455383,1073.856855,1155.612454
Moldova,MDA,Forest area (% of land area),AG.LND.FRST.ZS,11.40030441,11.47275495,11.54169203,11.60705596,11.67944039
Moldova,MDA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,90.35400377,91.14389049,90.57070791,86.33121226,88.68802224
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.62,42.589,42.558,42.527,42.496
Moldova,MDA,"Population, total",SP.POP.TOTL,2861487,2859833,2859458,2858692,2856950
Mongolia,MNG,CO2 emissions (kt),EN.ATM.CO2E.KT,14310,15730,17140,18380,18120
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.50208282,72.0570755,84.48361206,81.19999695,87.0788269
Mongolia,MNG,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.51504287,73.5007338,73.42355834,73.39934087,73.17515899
Mongolia,MNG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3.900821,7.149498128,9.493611238,8.869308,13.21171103
Mongolia,MNG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0,0,0,0.131045563,0.259410425
Mongolia,MNG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1488.656577,1495.836096,1588.134378,1893.96634,2006.386834
Mongolia,MNG,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,98.30677291,96.83779762
Mongolia,MNG,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,1.693227092,3.162202381
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1449.4684,1557.020629,1689.616023,1825.015624,1828.101388
Mongolia,MNG,Forest area (% of land area),AG.LND.FRST.ZS,9.129933829,9.129216767,9.128499704,9.127782641,9.127065578
Mongolia,MNG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,94.84840752,95.25304607,90.17163403,92.69368408,93.19938283
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.567,67.963,68.03,68.097,68.163
Mongolia,MNG,"Population, total",SP.POP.TOTL,2719902,2770357,2824698,2881783,2940111
Montenegro,MNE,CO2 emissions (kt),EN.ATM.CO2E.KT,2580,2540,2330,2270,2220
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99,100,99.69999695,97.69999695
Montenegro,MNE,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.0669145,38.14126394,38.14126394,16.58959108,17.12416357
Montenegro,MNE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0,0,0,0,0
Montenegro,MNE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,16.05744162,11.82251682,13.53756226,15.04544826,12.95729602
Montenegro,MNE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5419.51607,5741.203943,5415.717989,4574.964545,4612.34139
Montenegro,MNE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,31.62605669,54.6686747,48.06610408,36.52724968,44.78411598
Montenegro,MNE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0
Montenegro,MNE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1898.288421,1815.529957,1711.797113,1580.418443,1538.2641
Montenegro,MNE,Forest area (% of land area),AG.LND.FRST.ZS,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885
Montenegro,MNE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,62.0834407,63.24611022,61.20010204,63.86902391,64.664697
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.14,64.472,64.804,65.137,65.471
Montenegro,MNE,"Population, total",SP.POP.TOTL,619428,620079,620601,621207,621810
Morocco,MAR,CO2 emissions (kt),EN.ATM.CO2E.KT,53660,57790,60150,59720,61160
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.67137909,93.44643402,94.21051788,97.19999695,91.59999847
Morocco,MAR,Agricultural land (% of land area),AG.LND.AGRI.ZS,67.19314363,67.45193816,68.12233923,68.53013668,67.40421241
Morocco,MAR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,64.571,40.98431707,38.84086358,43.321464,47.000251
Morocco,MAR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.074141629,1.285868841,1.087347991,1.871458774,1.616762345
Morocco,MAR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,775.9546744,825.8225738,876.8452391,881.4289958,904.4418639
Morocco,MAR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,82.56590064,89.21058946,91.37003841,85.35204155,87.61218952
Morocco,MAR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.783879689,2.767335839,2.663252241,5.341942,6.693105128
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,528.1039857,561.4243365,561.4755812,555.9373592,555.1377007
Morocco,MAR,Forest area (% of land area),AG.LND.FRST.ZS,12.71469863,12.7192337,12.72376877,12.72830383,12.7328389
Morocco,MAR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,87.0983164,88.65514878,89.1059794,88.2493003,88.46886281
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.018,58.581,59.142,59.7,60.256
Morocco,MAR,"Population, total",SP.POP.TOTL,32343384,32781860,33241898,33715705,34192358
Mozambique,MOZ,CO2 emissions (kt),EN.ATM.CO2E.KT,2720,3200,3070,3460,4470
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.80273628,20.20000076,21.23260689,22.42012787,24.79999924
Mozambique,MOZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.44108446,50.7035886,50.96609273,51.22859686,51.49110099
Mozambique,MOZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,6.14,8.075,4.922380237,5.882496,5.366502991
Mozambique,MOZ,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.478807653,8.407674124,8.901022235,8.667001875,9.170196735
Mozambique,MOZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,453.3059783,454.3669251,459.9666335,451.0430679,478.920644
Mozambique,MOZ,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,0.11400456,0.118835413,0.138467625,2.343068144,8.842425609
Mozambique,MOZ,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,423.2676897,428.3472455,424.5087003,427.6678558,442.6647268
Mozambique,MOZ,Forest area (% of land area),AG.LND.FRST.ZS,49.55891554,49.2964114,49.03390727,48.77140314,48.50889901
Mozambique,MOZ,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,7.960892565,9.031287519,8.269956258,9.081396974,12.61995347
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.83,32.336,32.846,33.36,33.878
Mozambique,MOZ,"Population, total",SP.POP.TOTL,23531567,24187500,24862673,25560752,26286192
Myanmar,MMR,CO2 emissions (kt),EN.ATM.CO2E.KT,8280,8580,11790,13590,17040
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.79999924,54.00642776,55.16793442,56.34927368,52
Myanmar,MMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,19.17460123,19.22270355,19.21304448,19.27328964,19.34219391
Myanmar,MMR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2.06226,3.53038,3.829875041,2.861556,3.90162
Myanmar,MMR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.611483683,3.529835406,3.281190448,3.585289493,3.126534931
Myanmar,MMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,124.3062687,154.3813595,156.0089924,185.3720973,215.2988584
Myanmar,MMR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,32.32135755,23.81434941,27.63697354,27.95786723,37.63509218
Myanmar,MMR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0
Myanmar,MMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,277.0925463,280.9153379,304.5242822,320.3688835,369.332204
Myanmar,MMR,Forest area (% of land area),AG.LND.FRST.ZS,48.12938187,47.68370555,47.25036515,46.81182091,46.36821216
Myanmar,MMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,21.22355916,20.8796747,26.92943816,30.72995313,44.28989524
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.885,29.075,29.266,29.457,29.65
Myanmar,MMR,"Population, total",SP.POP.TOTL,50600827,50990612,51413703,51852464,52280816
Namibia,NAM,CO2 emissions (kt),EN.ATM.CO2E.KT,3130,3320,3540,3820,4000
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.61073685,42.29999924,46.63185883,47.40000153,48.72851563
Namibia,NAM,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.13891824,47.13891824,47.13891824,47.13891824,47.13891824
Namibia,NAM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.484,0.692604,0.888388497,0.677064,34.36805
Namibia,NAM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,18.02713118,18.53852875,18.68085245,17.94864282,17.78533229
Namibia,NAM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1586.217605,1610.795763,1660.760979,1692.406468,1652.571933
Namibia,NAM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,4.444444444,1.818181818,2.191113816,4.432757325,0.867823765
Namibia,NAM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0
Namibia,NAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,726.0813157,736.4809538,749.9440718,777.6101788,794.3003203
Namibia,NAM,Forest area (% of land area),AG.LND.FRST.ZS,8.926368594,8.84011952,8.753870447,8.667621373,8.581372299
Namibia,NAM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,67.1141655,66.43282063,66.08277236,66.77395228,66.71909083
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.616,42.637,43.693,44.756,45.826
Namibia,NAM,"Population, total",SP.POP.TOTL,2118877,2156698,2194777,2233506,2273426
Nepal,NPL,CO2 emissions (kt),EN.ATM.CO2E.KT,4640,5200,6000,6090,7130
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,68.59999847,67.26000214,74.9659729,77.46619415,84.90000153
Nepal,NPL,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.78269969,28.78688525,28.74782002,28.74782002,28.74782002
Nepal,NPL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,6.463516539,6.48656488,5.762374931,5.759868,4.5996
Nepal,NPL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.002815877,3.48110922,4.309270291,5.255746854,5.243247972
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,102.5424342,115.8231766,120.9003911,136.6433114,146.4730037
Nepal,NPL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,0.093516209,0.057273769,0.53490991,0.284333239,0.026336582
Nepal,NPL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0.184356071
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,377.9856275,390.8274849,374.3073145,417.3046234,434.4645365
Nepal,NPL,Forest area (% of land area),AG.LND.FRST.ZS,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201
Nepal,NPL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,12.59690416,12.98683099,15.19158127,13.67799323,15.4826794
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.768,17.108,17.458,17.815,18.182
Nepal,NPL,"Population, total",SP.POP.TOTL,27013207,27041220,26989160,26916795,26905982
Netherlands,NLD,CO2 emissions (kt),EN.ATM.CO2E.KT,171160,158870,157520,157120,149890
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Netherlands,NLD,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.50844945,55.11269276,54.61743772,54.84119917,54.58889878
Netherlands,NLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,6444.381618,6347.25316,6014.588547,5753.728484,5726.179652
Netherlands,NLD,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.22768003,2.667398609,2.683527338,2.515087869,3.126544701
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7006.273821,7060.053768,6876.589753,6833.911435,6712.774758
Netherlands,NLD,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,85.84388363,83.90354764,82.25328661,83.39329244,83.01069446
Netherlands,NLD,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,9.299907772,10.76226495,12.01378536,11.86305732,11.21274826
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5025.320916,4636.701904,4646.255241,4600.182976,4325.523712
Netherlands,NLD,Forest area (% of land area),AG.LND.FRST.ZS,11.07263564,11.02461447,10.97330961,10.93173048,10.88037993
Netherlands,NLD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,93.67450023,92.18561,91.23393806,91.5543679,90.92188386
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.134,87.879,88.588,89.187,89.69
Netherlands,NLD,"Population, total",SP.POP.TOTL,16615394,16693074,16754962,16804432,16865008
New Zealand,NZL,CO2 emissions (kt),EN.ATM.CO2E.KT,31130,30350,32010,31750,31790
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
New Zealand,NZL,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.32535794,43.18483916,42.5711139,42.17842087,42.21639892
New Zealand,NZL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,468.638,892.848,975.021,934.540524,999.3047112
New Zealand,NZL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,14.53784789,14.83694854,13.17410721,13.42529218,13.51684603
New Zealand,NZL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,9601.903142,9458.485401,9360.949162,9089.619774,9012.731097
New Zealand,NZL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,26.68359166,23.84731246,28.04762335,25.62401775,20.67118722
New Zealand,NZL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,18.09192945,19.5760178,20.12922465,21.0062864,23.30766579
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4225.094582,4177.025547,4357.809714,4360.305936,4553.026901
New Zealand,NZL,Forest area (% of land area),AG.LND.FRST.ZS,37.40123808,37.40009115,37.39894421,37.39779727,37.39665034
New Zealand,NZL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,61.05375011,59.75881495,62.23657981,60.83265377,59.84684405
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.16,86.1,86.161,86.221,86.281
New Zealand,NZL,"Population, total",SP.POP.TOTL,4350700,4384000,4408100,4442100,4516500
Niger,NER,CO2 emissions (kt),EN.ATM.CO2E.KT,1370,1410,1890,1790,1980
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.27749252,14.30000019,14.39999962,15.1700058,15.77054214
Niger,NER,Agricultural land (% of land area),AG.LND.AGRI.ZS,34.72171785,35.1164443,35.35328018,36.0637878,36.0637878
Niger,NER,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0,0,1.46578302,1.080708,1.27324551
Niger,NER,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.011577232,0,0,0.011995743,0.011918414
